"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\validations\validation_pattern.dart", "Dart", 17, 8, 8, 33
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\buttons\custom_button.dart", "Dart", 33, 0, 5, 38
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\shared\auth_templete.dart", "Dart", 172, 2, 14, 188
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\shared\custom_snack_bar.dart", "Dart", 77, 5, 4, 86
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\shared\placeholderForNotSelectedItem.dart", "Dart", 48, 3, 7, 58
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\shared\resizable_layout.dart.dart", "Dart", 72, 8, 10, 90
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\shared\responsive_layout.dart", "Dart", 27, 0, 3, 30
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\shared\textFormField.dart", "Dart", 127, 14, 17, 158
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\data\data_sourse\auth_remote_data_source.dart", "Dart", 51, 2, 12, 65
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\data\models\auth_model.dart", "Dart", 25, 0, 4, 29
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\data\repo\auth_repo_impl.dart", "Dart", 36, 0, 5, 41
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\entity\auth_entity.dart", "Dart", 12, 0, 2, 14
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\entity\login_entity.dart", "Dart", 5, 0, 1, 6
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\entity\signup_entity.dart", "Dart", 10, 0, 1, 11
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\repo\auth_repo.dart", "Dart", 6, 0, 1, 7
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\user_cases\login_usecase.dart", "Dart", 17, 0, 6, 23
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\user_cases\register_usecase.dart", "Dart", 27, 0, 6, 33
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\manger\auth_cubit.dart", "Dart", 59, 0, 10, 69
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\manger\auth_state.dart", "Dart", 13, 0, 6, 19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\views\forget_password.dart", "Dart", 108, 11, 15, 134
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\views\login.dart", "Dart", 160, 6, 19, 185
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\views\sign_up.dart", "Dart", 188, 13, 21, 222
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\data_sources\home_local_data_source.dart", "Dart", 75, 6, 17, 98
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\data_sources\remote_data_source.dart", "Dart", 70, 4, 15, 89
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\models\books_model\books_model.dart", "Dart", 101, 9, 12, 122
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\repos\home_repo_impl.dart", "Dart", 92, 6, 19, 117
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\entity\book_entity.dart", "Dart", 43, 1, 15, 59
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\entity\book_entity.g.dart", "Dart", 63, 4, 8, 75
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\repos\home_repo.dart", "Dart", 9, 0, 2, 11
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_books_use_case.dart", "Dart", 14, 0, 5, 19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_newest_use_case.dart", "Dart", 14, 1, 5, 20
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_quick_read_books_use_case.dart", "Dart", 14, 0, 5, 19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_top_rated_books_use_case.dart", "Dart", 14, 0, 5, 19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_trending_books_use_case.dart", "Dart", 14, 1, 5, 20
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\CardDotedCubit\card_doted_cubit.dart", "Dart", 9, 0, 4, 13
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\CardDotedCubit\card_doted_state.dart", "Dart", 8, 0, 5, 13
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\featuredNewsBooksCubit\news_books_state.dart", "Dart", 0, 17, 10, 27
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\navigationCubit\navigate_cubit.dart", "Dart", 9, 0, 5, 14
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\navigationCubit\navigate_state.dart", "Dart", 8, 0, 4, 12
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\newsBooksCubit\news_books_cubit.dart", "Dart", 45, 8, 13, 66
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\newsBooksCubit\news_books_state.dart", "Dart", 22, 0, 9, 31
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\quick_read_books_cubit\quick_read_books_cubit_cubit.dart", "Dart", 41, 3, 15, 59
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\quick_read_books_cubit\quick_read_books_cubit_state.dart", "Dart", 21, 2, 11, 34
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\selected_book_cubit.dart", "Dart", 8, 1, 2, 11
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\topRatedBooksCubit\top_rated_books_cubit.dart", "Dart", 40, 3, 13, 56
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\topRatedBooksCubit\top_rated_books_state.dart", "Dart", 21, 4, 9, 34
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\trendingBooks\trendin_books_cubit.dart", "Dart", 41, 8, 13, 62
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\manager\trendingBooks\trendin_books_state.dart", "Dart", 22, 0, 11, 33
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\screens\details_page.dart", "Dart", 92, 10, 11, 113
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\screens\home_page.dart", "Dart", 15, 0, 2, 17
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\screens\layouts\desktop_layout.dart", "Dart", 97, 14, 9, 120
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\screens\layouts\mobile_layout.dart", "Dart", 81, 6, 13, 100
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\screens\layouts\tablet_layout.dart", "Dart", 63, 4, 7, 74
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\screens\sideBar.dart", "Dart", 208, 6, 14, 228
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\appbar_widget.dart", "Dart", 46, 35, 12, 93
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\details_page_widgets\book_rating.dart", "Dart", 17, 0, 2, 19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\details_page_widgets\buildBottomAction.dart", "Dart", 55, 3, 5, 63
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\details_page_widgets\buildCategories.dart", "Dart", 43, 0, 5, 48
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\details_page_widgets\buildSliverAppBar.dart", "Dart", 98, 3, 6, 107
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\details_page_widgets\buildStatItem.dart", "Dart", 42, 0, 4, 46
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\details_page_widgets\buildTitleSection.dart", "Dart", 55, 0, 5, 60
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\BannerCard.dart", "Dart", 156, 14, 9, 179
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\NewBookCard.dart", "Dart", 126, 15, 12, 153
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\NewBooksConsumer.dart", "Dart", 40, 1, 3, 44
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\QuickReadBooksConsumer.dart", "Dart", 43, 1, 3, 47
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\QuickReadCard.dart", "Dart", 110, 9, 12, 131
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\TopRatedBookCard.dart", "Dart", 110, 9, 12, 131
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\TopRatedConsumer.dart", "Dart", 41, 1, 3, 45
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\TrendingBookCard.dart", "Dart", 120, 1, 11, 132
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\home_page_widgets\TrendingBooksConsumer.dart", "Dart", 60, 1, 6, 67
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\presentaion\widgets\navigationBar.dart", "Dart", 91, 0, 4, 95
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\spalsh_view.dart", "Dart", 12, 0, 3, 15
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\widgets\sliding_text.dart", "Dart", 17, 0, 5, 22
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\widgets\splash_view_body.dart", "Dart", 57, 0, 9, 66
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\main.dart", "Dart", 29, 2, 6, 37
"Total", "-", 5127, 520, 879, 6526
